id	id	chr	start	end	strand	Length	Copies	Annotation/Divergence	../../rep1/tag-dirs/0-1uM-PCC-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/100uM-K99A-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/10uM-K99A-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/10uM-PCC-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/No-Peptide-24h-KAA-15-01-22 reads	0-1uM-PCC-24h-0-5uM-MEKi	0-1uM-PCC-24h	100uM-K99A-24h-0-5uM-MEKi	100uM-K99A-24h	10uM-K99A-24h-0-5uM-MEKi	10uM-K99A-24h	10uM-PCC-24h-0-5uM-MEKi	10uM-PCC-24h	No-Peptide-24h-0-5uM-MEKi	No-Peptide-24h	gene_name	pc1	pc2
NM_019439	NM_019439	chr17	37045966	37074305	+	4461.0	1	Gabbr1|GABAB1|GABAbR1|bM573K1.1|-|17 B1|17 19.16 cM|protein-coding	4.293	5.747999999999999	9.361	4.7219999999999995	15.030999999999999	12.457	13.977	17.305999999999997	13.785	24.511	28.34	10.425	9.219	27.391	22.225	Gabbr1	-0.0006423760507834845	-0.0067488841947507166
NM_001204875	NM_001204875	chr2	30066474	30072577	+	2806.0	1	Set|2610030F17Rik|5730420M11Rik|AA407739|I-2PP2A|StF-IT-1|TAF-I|RP23-261D24.1|2 B|2|protein-coding	78.977	60.336999999999996	48.755	80.74600000000001	32.205999999999996	50.648	46.386	39.576	47.335	17.058	21.008000000000003	55.512	64.765	15.5	16.733	Set	0.0018572945485941224	0.007519173154150779
NM_153529	NM_153529	chr13	36725622	36734477	-	1617.0	1	Nrn1|0710008J23Rik|Cpg15|Nrn|-|13 A3.3|13|protein-coding	4.795	3.293	4.173	5.273	3.485	10.619000000000002	10.905	8.269	8.899	5.356	9.658	7.8	10.657	1.696	3.576	Nrn1	0.00022324075289192695	-0.003058580193875019
NM_144543	NM_144543	chr9	26999677	27007334	+	953.0	1	Thyn1|D730042P09Rik|HSPC144|MDS012|MY105|Thy28|-|9 A4|9|protein-coding	61.388999999999996	55.92100000000001	35.621	62.214	14.267999999999999	38.53	36.562	24.147	31.230999999999998	12.642000000000001	16.648	40.297	43.857	7.977	8.92	Thyn1	0.0013467201841574463	0.0014346377098636033
NM_001042501	NM_001042501	chr5	3543833	3570546	+	2289.0	1	Fam133b|2900022K02Rik|5830415L20Rik|-|5 A2|5|protein-coding	41.34	37.654	28.445	33.021	16.42	27.724	26.808000000000003	20.076	24.988000000000003	12.234000000000002	12.779000000000002	25.849	26.815	6.942	7.622000000000001	Fam133b	0.0008455693596919182	-0.0011324597579053391
NM_133211	NM_133211	chrX	167304926	167330571	-	3789.0	1	Tlr7|-|RP23-139P21.3|X F5|X|protein-coding	1.018	2.676	3.508	1.078	6.836	4.899	4.567	8.878	5.4510000000000005	14.609000000000002	12.247	4.52	2.54	16.347	14.127	Tlr7	-0.00048185830753229	-0.0006930708873788009
NM_001243968	NM_001243968	chr7	13035120	13037627	-	1002.0	1	Ube2m|2510040H03Rik|UBC12|Ubc-rs2|-|7 A1|7 7.73 cM|protein-coding	112.507	108.891	83.51299999999999	140.735	65.01100000000001	81.859	84.61200000000001	64.264	81.363	42.701	51.211999999999996	88.73	102.969	45.521	43.308	Ube2m	0.002318847567302286	0.006897171097076982
NM_001174155	NM_001174155	chr7	29134933	29153955	+	4611.0	1	Rasgrp4|-|-|7 B1|7 16.94 cM|protein-coding	3.8169999999999997	6.279	9.312999999999999	2.5069999999999997	22.054000000000002	8.567	12.299000000000001	24.236	12.876	47.766000000000005	39.816	5.938	4.441	56.352	48.233999999999995	Rasgrp4	-0.001829263011326656	-0.0014572716715283913
NM_023231	NM_023231	chr4	43027690	43031384	-	1536.0	1	Stoml2|0610038F01Rik|MSLP2|SLP-2|RP23-124L1.8|4|4 B1|protein-coding	40.598	37.032	28.092	45.798	14.204	24.963	26.971	18.647000000000002	24.162	12.338	11.845999999999998	29.175	31.363000000000003	9.128	9.106	Stoml2	0.000913169126120344	0.002193926357894292
NM_178892	NM_178892	chr3	65528447	65555518	+	4146.0	1	Tiparp|ARTD14|AW558171|PARP7|-|3 E1|3|protein-coding	3.609	4.824	5.553999999999999	2.675	9.352	6.59	8.222999999999999	10.642999999999999	6.892	13.556	11.025	6.6160000000000005	4.13	13.345999999999998	14.52	Tiparp	-0.00036641189221767526	0.00017073438788435045
NM_133883	NM_133883	chr4	126316351	126321703	-	1360.0	1	Adprhl2|AI836109|Arh3|RP23-113P22.3|4 D2.2|4|protein-coding	49.026	43.246	32.509	40.221	18.665	25.72	19.985	19.767	19.791	7.566	10.607999999999999	26.805	30.320999999999998	7.285	8.649	Adprhl2	0.0007740752081452326	0.00405585855712221
NM_009584	NM_009584	chr5	21757277	21785165	-	2018.0	1	Dnajc2|AU020218|MIDA1|Zrf1|Zrf2|-|5 A3|5 9.97 cM|protein-coding	68.157	61.007	45.946000000000005	67.98100000000001	23.057	38.921	35.650999999999996	26.643	34.577	16.2	17.738	41.79600000000001	47.051	9.572000000000001	11.682	Dnajc2	0.0013470565218798205	0.0032319485949948196
NM_027558	NM_027558	chr3	41066326	41083046	-	3002.0	1	Pgrmc2|4631434O19Rik|5730409G06Rik|DG6|PMBP|-|3|3 C|protein-coding	21.861	17.214000000000002	15.136	20.809	12.950999999999999	15.380999999999998	14.472999999999999	10.877	13.915	6.682	8.291	13.544	16.737000000000002	5.438	6.684	Pgrmc2	0.00040777863488605825	0.0007388299280544311
NM_007531	NM_007531	chr6	124712289	124716945	+	1349.0	1	Phb2|AU044498|BAP|Bap37|Bcap37|REA|-|6 F2|6 59.17 cM|protein-coding	264.899	222.43900000000002	154.41	270.428	86.804	145.17	128.937	99.90100000000001	139.516	40.503	57.553999999999995	161.686	179.965	33.211	39.422	Phb2	0.005510655019781665	0.016489072661107357
NM_025314	NM_025314	chr2	144599953	144768747	+	1275.0	1	Dtd1|0610006H08Rik|DUE-B|Hars2|RP23-367O15.2|2|2 H1|protein-coding	13.115	12.344000000000001	10.04	16.011	10.097000000000001	10.645999999999999	7.265	7.727	6.577000000000001	4.29	4.122	9.129	10.575999999999999	3.47	4.031000000000001	Dtd1	0.00022936574767914978	0.0016908547048577914
NM_013716	NM_013716	chr11	55469752	55500887	+	2671.0	1	G3bp1|AI849976|B430204O07|C87777|G3bp|mKIAA4115|RP23-336J1.4|11 B1.3|11|protein-coding	126.539	116.95100000000001	81.95200000000001	136.08	37.725	79.465	71.0	60.52	74.94	23.845	35.472	85.807	103.81700000000001	19.27	25.424	G3bp1	0.0029312873156993454	0.010778443071274464
NM_028994	NM_028994	chr14	55540266	55550017	+	3388.0	1	Pck2|1810010O14Rik|9130022B02Rik|PEPCK-M|-|14 C1|14 28.19 cM|protein-coding	34.35	36.349000000000004	30.046999999999997	36.152	16.114	19.535999999999998	23.719	19.546	22.046	10.475999999999999	12.717	23.76	28.174	9.527000000000001	7.557	Pck2	0.0007996670244576411	0.0003060848399919728
NM_145968	NM_145968	chr17	7926000	7934897	+	3064.0	1	Tagap|2610315E15Rik|-|17 A1|17|protein-coding	54.833	67.44800000000001	40.018	61.848	18.544	46.63	43.754	40.424	41.643	15.261	18.398	54.118	60.371	10.940999999999999	9.807	Tagap	0.001910583106198119	0.004833175854331278
NM_213614	NM_213614	chr16	18621811	18629938	-	2113.0	1	Sept5|Cdcrel-1|Cdcrel1|Pnutl1|-|16 A3|16 11.53 cM|protein-coding	2.638	5.731	7.7620000000000005	1.693	26.89	4.942	6.031000000000001	14.355	5.952999999999999	26.535999999999998	25.316999999999997	2.572	2.039	40.400999999999996	33.330999999999996	Sept5	-0.0013204083495839734	0.0008114087871933904
NM_020560	NM_020560	chr8	22411340	22429665	+	1527.0	1	Mrps31|1500002D03Rik|AA960481|Imogen38|Imogen44|-|8|8 A3|protein-coding	16.137	17.05	16.392	20.893	8.532	11.927999999999999	11.485999999999999	8.526	12.270999999999999	3.71	5.52	15.009	13.96	4.53	4.111000000000001	Mrps31	0.00041382124163433123	0.000734473855695204
NM_144886	NM_144886	chr2	31670737	31681307	+	1611.0	1	Exosc2|Rrp4|RP23-65P13.1|2 B|2|protein-coding	49.452	41.161	31.557	48.24100000000001	13.222000000000001	27.798000000000002	23.088	19.483	24.386999999999997	8.368	8.679	28.485	33.481	6.189	6.412000000000001	Exosc2	0.0010587890599646108	0.004241777928325082
NM_028863	NM_028863	chr12	84773270	84775089	+	862.0	1	Isca2|0710001C05Rik|5730594E03Rik|Hbld1|-|12|12 D3|protein-coding	27.955	30.065	25.241999999999997	32.274	18.773	27.658	25.475	21.226999999999997	22.398000000000003	13.220999999999998	18.635	25.993000000000002	29.014	12.0	12.213	Isca2	0.0005897804682248123	-0.0010083848578530013
NM_012002	NM_012002	chr5	138161102	138163984	+	1082.0	1	Cops6|Sgn3|VIP/MOV34|-|5|5 G1|protein-coding	97.837	88.554	75.44800000000001	103.315	43.29	54.791000000000004	48.935	43.317	49.418	24.796999999999997	27.035	66.058	64.639	21.999000000000002	24.164	Cops6	0.0015684721956299716	0.006920776491676884
NM_001284521	NM_001284521	chr15	99972780	100016358	+	6499.0	1	Larp4|DXErtd793|DXErtd793e|-|15 F1|15|protein-coding	22.002	22.967	16.217	20.836	6.7860000000000005	20.921999999999997	19.738	15.593	20.437	9.499	10.413	20.906999999999996	19.302	5.925	6.989	Larp4	0.0005775824242072979	-0.0011748941716792202
NM_175833	NM_175833	chr9	103353102	103365780	-	3312.0	1	Cdv3|2510010F10Rik|C230084J24Rik|C79446|TPP36|-|9 F1|9|protein-coding	44.122	33.611	27.624000000000002	45.326	19.230999999999998	26.394000000000002	23.525	19.250999999999998	24.537	9.379	14.056	29.429000000000002	30.392	9.369	11.147	Cdv3	0.0007440016850453727	0.0019997913877306405
NM_024478	NM_024478	chr5	36465185	36474077	+	3332.0	1	Grpel1|AA408748|mt-GrpE#1|mt-Grpel1|-|5 B3|5|protein-coding	40.196999999999996	34.155	27.802	32.584	12.165	19.916	19.08	16.052	18.005	6.704	7.513999999999999	20.128	21.645	5.779	6.274	Grpel1	0.0006670674698794538	0.0016924322576414056
NM_008503	NM_008503	chr17	24720063	24721927	+	991.0	1	Rps2|Llrep3|S4|-|17 A3.3|17|protein-coding	276.059	242.451	192.40400000000002	245.729	77.367	156.054	151.032	114.899	143.9	48.629	58.733999999999995	158.785	169.209	30.244	33.864000000000004	Rps2	0.0057659350826571275	0.004151490355851009
NM_021336	NM_021336	chr7	66060336	66074587	+	1239.0	1	Snrpa1|1500015N06Rik|-|7 C|7|protein-coding	78.404	68.928	50.141999999999996	91.244	20.279	41.06	35.903	29.365	32.67	8.094	10.044	40.224000000000004	43.397	8.6	11.01	Snrpa1	0.0014023709668087867	0.006654159352842732
NM_016758	NM_016758	chr13	55369732	55384687	+	2339.0	1	Rgs14|RPIP1|-|13 B1|13 29.8 cM|protein-coding	6.271	8.82	13.831	6.071000000000001	33.619	7.837000000000001	10.915999999999999	13.93	10.003	28.761	23.994	8.352	8.061	35.804	28.885	Rgs14	-0.0008932672974602019	0.00030361740251544155
NM_001252475	NM_001252475	chr17	46257851	46283026	-	2357.0	1	Tjap1|0610041D19Rik|AI415281|AW121008|Pilt|Tjp4|-|17 C|17|protein-coding	31.773000000000003	28.15	28.718000000000004	28.741999999999997	12.788	23.085	23.741	20.96	23.059	12.047	13.757	22.666999999999998	26.896	10.152000000000001	7.7170000000000005	Tjap1	0.000759453268358117	-0.0009334890294912817
NM_175116	NM_175116	chr14	73237891	73240358	+	2465.0	1	Lpar6|2610302I02Rik|P2ry5|P2y5|-|14 D3|14|protein-coding	2.499	3.089	5.907	2.4330000000000003	16.758	3.648	3.415	6.709	3.864	15.27	9.634	2.5789999999999997	1.294	11.931	10.245999999999999	Lpar6	-0.00037609478996545687	-0.0012196470983929294
NM_026579	NM_026579	chr10	83360221	83368835	+	3503.0	1	D10Wsu102e|AI747614|C430041I18Rik|-|10 C1|10 41.16 cM|protein-coding	29.179000000000002	21.328000000000003	18.179000000000002	24.599	10.877	19.59	17.182000000000002	12.797	20.48	11.600999999999999	10.714	19.174	19.295	8.396	9.552	D10Wsu102e	0.0004569781668004362	0.0004520939216063098
NM_010192	NM_010192	chr17	56256793	56263608	+	6813.0	1	Fem1a|AW611390|Fem1aa|-|17 D|17 29.24 cM|protein-coding	14.295	11.036	10.013	13.263	9.599	11.357999999999999	9.607000000000001	8.511000000000001	10.363	5.898	6.477	10.550999999999998	12.787	6.356	5.404	Fem1a	0.0002765667821970247	0.0009082789439509313
NM_025338	NM_025338	chr4	155831269	155833098	+	1203.0	1	Aurkaip1|0610033H09Rik|Aip|Akip|MRP-S38|RP23-242K15.12-006|4 E2|4 87.55 cM|protein-coding	65.248	61.416000000000004	52.628	70.308	51.871	31.535	35.413000000000004	31.531	34.594	22.899	25.221999999999998	39.126	46.138000000000005	28.695	21.774	Aurkaip1	0.0008630556578405304	0.0035573542760024323
NM_017404	NM_017404	chr16	84717580	84735302	-	1838.0	1	Mrpl39|C21orf8|MRP-L5|ORF22|Rpml5|-|16 C3.3|16|protein-coding	29.139	26.14	19.404	30.881999999999998	10.52	17.516	17.422	15.583	15.546	8.326	9.954	20.615	20.518	4.5089999999999995	6.454	Mrpl39	0.0005343275344384893	0.0003342281947764079
NM_013706	NM_013706	chr4	134093538	134095073	-	499.0	1	Cd52|AI463198|B7|B7-Ag|CAMPATH-1|CLS1|MB7|RP23-314D24.5|4 D3|4 66.5 cM|protein-coding	213.738	334.624	417.27	232.855	739.747	217.03599999999997	287.506	363.435	281.529	563.141	517.347	261.296	210.575	721.887	679.456	Cd52	-0.018613612045030942	0.03529935580071586
NM_001271431	NM_001271431	chr2	93419102	93462950	-	1614.0	1	Cd82|AA682076|AL023070|C33|IA4|Kai1|Tspan27|RP23-70K10.2|2 E1|2 51.62 cM|protein-coding	214.265	376.6	498.798	245.25599999999997	127.583	134.705	201.608	256.33799999999997	212.50099999999998	138.80100000000002	195.98	152.19799999999998	184.668	86.82700000000001	87.089	Cd82	0.0035007967737994417	-0.06758988764337917
NM_028121	NM_028121	chr9	59291572	59316200	+	2462.0	1	Adpgk|2610017G09Rik|Adp-gk|C77577|-|9 B|9|protein-coding	44.036	49.748999999999995	56.498000000000005	34.236999999999995	118.287	40.031	46.793	70.488	48.503	150.905	135.184	34.404	31.566	184.858	147.971	Adpgk	-0.005189293034868938	-0.00851640130671875
NM_011295	NM_011295	chr10	23785183	23787209	-	510.0	1	Rps12|-|-|10 A3|10|protein-coding	26.049	19.723	17.322	21.678	4.156000000000001	13.763	11.155999999999999	9.107000000000001	8.83	3.065	5.152	10.556	16.347	3.177	1.841	Rps12	0.000497647376113035	0.001180224892642727
NM_144514	NM_144514	chr11	22899728	22982284	-	813.0	1	Commd1|AI256843|Murr1|U2/Mu|RP23-242C19.3|11 A3.2|11 14.22 cM|protein-coding	43.248000000000005	48.908	38.233000000000004	46.928999999999995	26.326999999999998	27.399	26.49	23.631	27.059	10.413	14.27	29.326	31.451	8.737	15.927999999999999	Commd1	0.000686314042760823	0.004100717140552281
NM_001030307	NM_001030307	chrX	75095854	75109776	+	2786.0	1	Dkc1|BC068171|RP23-62O13.1|X A7.3|X|protein-coding	85.62100000000001	66.433	41.325	87.836	16.386	61.735	47.09	31.524	47.062	14.469000000000001	16.764	58.321999999999996	67.76	8.387	9.863999999999999	Dkc1	0.0022303066277117043	0.007633134227675023
NM_010764	NM_010764	chr8	85083269	85098739	+	4299.0	1	Man2b1|AW107687|LAMAN|-|8 C2|8 41.55 cM|protein-coding	12.527000000000001	14.094000000000001	20.721	10.984000000000002	46.745	16.394000000000002	18.365	26.044	17.663	38.371	38.796	15.075	15.241	49.585	47.722	Man2b1	-0.0013952026824240148	0.0016217927875316182
NM_201643	NM_201643	chr1	88166012	88220002	+	3201.0	1	Ugt1a5|-|-|1 D|1|protein-coding	0.327	1.4909999999999999	2.5810000000000004	0.519	9.674	1.432	2.145	8.64	2.992	17.09	12.902000000000001	0.384	0.42	20.05	19.748	Ugt1a5	-0.0007882238173490403	0.0018462451708359713
NM_001277311	NM_001277311	chr17	46680783	46683126	+	852.0	1	Mea1|Mea-1|-|17 C|17 22.9 cM|protein-coding	94.391	107.04299999999999	89.23899999999999	85.788	39.442	45.208	47.188	47.32899999999999	47.449	22.930999999999997	25.895	49.768	56.214	23.256999999999998	21.579	Mea1	0.001424258763717466	0.0034229458876953974
NM_198626	NM_198626	chr16	30955503	31081432	-	3105.0	1	Xxylt1|AI480653|-|16 B2|16|protein-coding	15.953	14.661	11.880999999999998	15.208	7.492999999999999	11.527000000000001	9.722999999999999	9.972000000000001	11.169	4.027	4.966	12.137	12.47	2.147	2.786	Xxylt1	0.00039292846441139597	0.0002060773809628977
NM_010556	NM_010556	chr11	54265085	54267279	-	842.0	1	Il3|BPA|Csfmu|HCGF|Il-3|MCGF|PSF|RP23-309E16.5|11 B1|11 32.13 cM|protein-coding	3.5839999999999996	1.64	0.29100000000000004	23.0	0.0	10.402999999999999	5.361000000000001	3.51	6.025	0.0	0.9420000000000001	17.964000000000002	15.417	0.0	0.47	Il3	0.0004823392488196064	0.004132431516639221
NM_011827	NM_011827	chr7	30417712	30419854	-	436.0	1	Hcst|DAP10|KAP10|-|7 B1|7 17.45 cM|protein-coding	11.342	13.842	17.729	13.507	33.676	12.373	13.265	13.235	13.297	15.683	23.88	12.818	13.731	38.73	28.566	Hcst	-0.0006720192497818145	0.001652013342517619
NM_026055	NM_026055	chrX	37082520	37085184	-	389.0	1	Rpl39|2810465O16Rik|RP23-43O20.1|X|X F3|protein-coding	313.07	318.209	326.247	320.993	198.82299999999998	256.786	276.937	217.997	274.513	172.769	186.972	245.16099999999997	219.635	134.394	116.508	Rpl39	0.005393646150958268	-0.05197048871299302
NM_025454	NM_025454	chr1	93803965	93822100	+	4528.0	1	Ing5|1700001C14Rik|1700027H23Rik|1810018M11Rik|AI225768|-|1 D|1|protein-coding	26.618000000000002	22.084	18.553	23.555	12.617	18.332	18.059	16.055	18.233	11.52	12.198	17.959	20.154	10.197000000000001	9.277999999999999	Ing5	0.000439428728727663	-0.00018094338373218937
NM_026816	NM_026816	chr14	75896937	76010865	-	1457.0	1	Gtf2f2|1110031C13Rik|AI326315|-|14 D3|14|protein-coding	51.745	48.706	40.955	46.471000000000004	14.050999999999998	29.621	26.561	22.895	30.659000000000002	11.575999999999999	11.127	28.61	26.19	7.27	8.921	Gtf2f2	0.0008940619370530018	-0.00028009700888464176
NM_130881	NM_130881	chr4	123282911	123298835	+	3005.0	1	Pabpc4|-|RP23-138L21.11-002|4 D2.2|4|protein-coding	17.349	13.442	10.072000000000001	17.53	4.181	13.455	11.735999999999999	8.243	11.972000000000001	3.6839999999999997	3.91	14.094000000000001	16.962	1.9280000000000002	2.352	Pabpc4	0.0005692464288649604	0.0020176615718752134
NM_133787	NM_133787	chr3	69722055	69749046	+	1720.0	1	Nmd3|C87860|-|3 E1|3|protein-coding	59.865	47.817	34.955	58.544	16.862000000000002	37.334	34.747	26.145	34.037	9.049	14.874	39.558	37.084	8.55	7.672000000000001	Nmd3	0.00127454650231176	-0.0008609738496493539
NM_021519	NM_021519	chr2	25557900	25562082	+	662.0	1	Edf1|0610008L11Rik|AA409425|RP23-464C2.4|2 A3|2|protein-coding	166.68200000000002	198.90099999999998	173.976	171.59099999999998	97.932	73.43	75.222	86.214	81.78699999999999	30.397	33.626999999999995	85.971	110.635	30.967	49.349	Edf1	0.0025128625933365308	0.026308074974582697
NM_024166	NM_024166	chr5	129881161	129887470	-	904.0	1	Chchd2|AL033347|Etohi6|-|5 G1.3|5|protein-coding	63.047	63.882	58.091	75.018	30.081999999999997	36.961	37.347	23.51	34.069	16.281	15.356	39.532	34.784	13.234000000000002	11.7	Chchd2	0.0011183364943031927	-0.000308189260891237
NM_013895	NM_013895	chr10	80899450	80900969	-	1220.0	1	Timm13|D10Ertd378e|Tim9|Timm9|-|10 C1|10 39.72 cM|protein-coding	81.617	72.232	54.778	80.375	24.916999999999998	31.809	28.715	28.784000000000002	32.754	14.252	11.216	39.336999999999996	47.926	9.704	13.45	Timm13	0.0013151627053677	0.010210598143831578
NM_025799	NM_025799	chr10	13501028	13517275	+	3945.0	1	Fuca2|0610025O11Rik|5530401P20Rik|-|10 A2|10|protein-coding	3.325	4.45	5.775	2.958	13.720999999999998	5.292999999999999	6.091	10.525	7.23	12.017999999999999	12.655	5.2379999999999995	3.532	14.31	18.492	Fuca2	-0.0005606730926053972	0.001358434219046098
NM_025448	NM_025448	chr3	88579671	88588413	+	1176.0	1	Ssr2|1500032E05Rik|AI315033|AU020133|TLAP|TRAPB|TRAPbeta|-|3 F1|3|protein-coding	119.844	113.073	89.589	120.803	49.721000000000004	76.259	70.854	54.516000000000005	71.12899999999999	33.391999999999996	34.992	87.068	95.251	20.453	25.553	Ssr2	0.002681288619683856	0.008263057708274651
NM_010742	NM_010742	chr15	74762056	74763567	-	686.0	1	Ly6d|Ly-61|Ly61|Thb|-|15 D3|15 34.27 cM|protein-coding	13.012	16.101	9.48	11.587	35.571999999999996	27.397	17.136	24.826	16.750999999999998	13.48	9.468	30.495	21.695	20.71	26.369	Ly6d	-5.0454557076339954e-05	0.011986130009262621
NM_021512	NM_021512	chr2	90677215	90736328	+	5645.0	1	Nup160|160kDa|2810011M03Rik|AA414952|AU020188|Gtl-13|Gtl1-13|Gtl13|mKIAA0197|RP23-8G23.1|2 E1|2|protein-coding	20.846	17.965999999999998	15.040999999999999	20.705	7.638	19.215999999999998	18.734	12.492	17.367	9.148	10.021	18.747	18.218	6.093	5.735	Nup160	0.0005442116322915422	-0.0014771552759016216
NM_009098	NM_009098	chr4	117153836	117156132	-	732.0	1	Rps8|-|RP23-59L24.9|4 D1|4|protein-coding	200.49400000000003	183.38299999999998	159.239	183.317	95.34700000000001	72.431	58.971000000000004	63.548	62.086000000000006	28.38	34.204	78.17	87.596	20.004	20.863000000000003	Rps8	0.0023850006661309243	0.006270096979786185
NM_001163085	NM_001163085	chrX	159988433	160123351	+	4317.0	1	Map3k15|BC031147|MEKK15|-|X F4|X|protein-coding	7.707999999999999	8.533999999999999	7.854	7.064	9.509	7.39	9.269	9.031	7.194	14.965	13.402000000000001	7.684	5.91	15.387	11.3	Map3k15	-0.00024812878482785805	-0.0026626250905222564
NM_008617	NM_008617	chr5	135778649	135790386	+	1271.0	1	Mdh2|MDH|Mdh-2|Mor-1|Mor1|-|5 G2|5 75.4 cM|protein-coding	296.751	269.267	217.56099999999998	299.332	123.45200000000001	194.835	185.648	149.607	185.912	76.857	95.959	213.2	235.16299999999998	75.45	73.417	Mdh2	0.006396337846827046	0.016714149286358622
NM_001136070	NM_001136070	chr1	131153207	131173471	+	1959.0	1	Eif2d|D1Ertd5e|Lgtn|-|1 F|1 56.9 cM|protein-coding	24.559	19.753	21.546	25.913	15.254000000000001	17.619	19.442999999999998	16.597	17.809	8.377	12.224	19.891	22.449	9.542	6.686	Eif2d	0.0005878613586164335	-0.0008821797261423849
NM_001289545	NM_001289545	chr3	108202228	108210527	-	2439.0	1	Atxn7l2|2610528J18Rik|RP23-89M15.8|3 F2.3|3|protein-coding	12.44	10.917	9.692	10.651	8.203	10.703	9.331	6.896	10.505	8.117	6.728	10.405999999999999	10.415	6.898	5.005	Atxn7l2	0.0002272654824157455	-0.0003965003203769137
NM_010818	NM_010818	chr16	45382135	45409053	-	2339.0	1	Cd200|Mox2|OX2|-|16 A1|16 29.53 cM|protein-coding	110.42200000000001	88.82600000000001	82.865	140.474	19.980999999999998	83.279	75.771	52.893	72.1	32.436	34.042	107.083	98.1	12.814	24.554000000000002	Cd200	0.002875859359677639	0.008537979772076501
NM_015759	NM_015759	chr13	49263110	49309208	-	3090.0	1	Fgd3|5830461L01Rik|ZFYVE5|-|13 A5|13 25.18 cM|protein-coding	6.32	7.225	13.222999999999999	4.771	28.945	6.495	9.039	15.737	9.716000000000001	33.615	25.014	7.069	6.301	41.097	35.236999999999995	Fgd3	-0.0011844072002108424	0.002777929841899816
NM_001170694	NM_001170694	chr14	73142510	73184054	+	3377.0	1	Rcbtb2|2610028E02Rik|2810420M18Rik|AI448345|AW240694|Chc1l|RC/BTB2|-|14 D3|14|protein-coding	3.512	4.462	4.13	3.263	11.405	2.955	4.191	6.252000000000001	4.077	8.35	9.792	3.522	2.253	7.417999999999999	10.610999999999999	Rcbtb2	-0.00035495841109055895	-0.0008945456507218098
NM_001163464	NM_001163464	chr11	95830072	95842476	-	3677.0	1	Abi3|2210414K06Rik|AI987680|NESH|RP23-151M22.4|11 D|11|protein-coding	2.827	4.881	7.641	2.0340000000000003	18.840999999999998	3.3289999999999997	4.975	11.809000000000001	4.843	27.186	22.45	2.217	2.5869999999999997	38.027	35.579	Abi3	-0.0013552166852690603	0.004466986023968174
NM_028608	NM_028608	chr10	111985448	111997264	-	1073.0	1	Glipr1|2410114O14Rik|RTVP-1|RTVP1|mRTVP-1|-|10|10 D1|protein-coding	39.486	44.152	47.722	36.467	95.06299999999999	49.303999999999995	56.269	85.262	48.434	168.058	145.964	46.781000000000006	35.041	202.207	177.429	Glipr1	-0.006120293853415502	0.0004832925163867395
