id	chr_name	start	end	chromosome_id	tag_count_100um_k99a	id_100um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
2674	chr3	58689359	58692125	4	106.9	2674	125.1	4393.0	138.7	3595.0	129.7	4303.0	113.8	3107.0
2675	chr3	59129880	59132544	4	106.9	2675	147.7	3075.0	138.7	3596.0	142.0	3562.0	119.0	2807.0
2676	chr5	92502987	92505221	6	106.9	2676	149.3	3005.0	134.6	3843.0	226.0	1233.0	99.9	4096.0
2677	chr7	44856466	44859306	8	106.9	2677	140.2	3476.0	263.2	825.0	271.7	792.0	109.8	3387.0
2679	chr7	141229440	141231110	8	106.9	2679	92.6	7638.0	124.1	4545.0	145.1	3385.0	110.3	3353.0
2680	chr8	105263821	105266061	10	106.9	2680	149.3	3014.0	171.1	2255.0	142.0	3572.0	81.4	6084.0
2681	chr9	26998250	27000464	12	106.9	2681	151.0	2941.0	170.6	2270.0	180.3	2043.0	120.7	2731.0
2682	chr9	44326563	44328833	12	106.9	2682	141.0	3432.0	140.1	3531.0	156.2	2878.0	123.0	2625.0
2683	chr9	56927153	56929639	12	106.9	2683	175.2	2081.0	145.5	3245.0	165.5	2520.0	129.4	2330.0
2685	chr11	6266553	6269037	13	106.9	2685	130.2	4077.0	158.3	2672.0	158.7	2783.0	115.5	3026.0
2686	chr11	51619480	51622466	13	106.9	2686	105.1	6275.0	126.4	4365.0	132.1	4152.0	134.0	2158.0
2687	chr11	78694392	78697584	13	106.9	2687	176.0	2061.0	131.8	3992.0	169.8	2365.0	124.8	2527.0
2688	chr11	107466782	107469970	13	106.9	2688	288.7	701.0	317.5	524.0	153.1	3033.0	210.3	802.0
2690	chr13	14037574	14040594	14	106.9	2690	112.6	5526.0	125.9	4410.0	124.7	4656.0	123.0	2629.0
2692	chr13	70637093	70639385	14	106.9	2692	163.5	2459.0	141.9	3435.0	151.3	3118.0	100.5	4071.0
2693	chr14	47298679	47301517	11	106.9	2693	103.5	6456.0	116.3	5197.0	146.3	3332.0	118.4	2860.0
2695	chr14	79299108	79302564	11	106.9	2695	179.4	1970.0	193.9	1686.0	198.2	1643.0	121.9	2686.0
2702	chr2	102397423	102400269	2	106.3	2702	50.9	14662.0	138.7	3592.0	141.4	3606.0	40.4	14249.0
2703	chr2	150607148	150609452	2	106.3	2703	146.0	3156.0	133.2	3923.0	142.0	3558.0	90.1	5039.0
2706	chr3	144202696	144204742	4	106.3	2706	223.6	1195.0	240.9	1016.0	245.1	997.0	164.1	1369.0
2708	chr6	49073460	49076428	7	106.3	2708	137.7	3619.0	142.8	3385.0	132.8	4096.0	120.1	2754.0
2709	chr7	43671091	43672919	8	106.3	2709	151.0	2937.0	137.8	3655.0	166.7	2479.0	72.2	7371.0
2711	chr9	88437159	88439931	12	106.3	2711	106.0	6178.0	98.1	7056.0	77.8	9882.0	68.7	7953.0
2713	chr10	79995023	79997851	9	106.3	2713	254.5	908.0	226.7	1156.0	171.7	2301.0	149.6	1678.0
2718	chr12	111677498	111679998	15	106.3	2718	107.6	6035.0	126.8	4328.0	156.2	2881.0	140.9	1920.0
2724	chr2	32713922	32716130	2	105.8	2724	115.1	5244.0	122.7	4617.0	118.6	5126.0	113.8	3103.0
2725	chr2	112261676	112264094	2	105.8	2725	92.6	7610.0	109.0	5875.0	177.8	2115.0	142.1	1872.0
2726	chr2	156546796	156549398	2	105.8	2726	155.2	2753.0	163.8	2456.0	167.3	2446.0	120.1	2748.0
2727	chr2	164803721	164806633	2	105.8	2727	155.2	2754.0	155.6	2773.0	142.6	3520.0	137.5	2025.0
2728	chr2	167063459	167065709	2	105.8	2728	111.0	5645.0	146.0	3204.0	143.2	3476.0	153.7	1573.0
2730	chr4	6451816	6453990	5	105.8	2730	150.2	2969.0	153.7	2857.0	155.0	2921.0	113.8	3108.0
2732	chr5	149184696	149186972	6	105.8	2732	104.3	6333.0	129.6	4131.0	116.1	5327.0	108.0	3473.0
2733	chr6	67373527	67377027	7	105.8	2733	136.8	3673.0	149.6	3033.0	177.2	2138.0	141.5	1898.0
2734	chr6	120914126	120916118	7	105.8	2734	111.8	5577.0	122.7	4636.0	145.1	3382.0	116.7	2940.0
2736	chr7	127392100	127394514	8	105.8	2736	132.7	3927.0	131.4	4026.0	134.0	4018.0	101.1	4007.0
2737	chr8	14088154	14091002	10	105.8	2737	159.4	2596.0	146.4	3185.0	158.7	2779.0	123.6	2592.0
2739	chr8	84063909	84066285	10	105.8	2739	171.9	2168.0	151.9	2936.0	169.2	2388.0	123.6	2593.0
2740	chr8	104534134	104535228	10	105.8	2740	241.1	1020.0	163.8	2463.0	142.0	3571.0	116.7	2946.0
2741	chr8	105223517	105225763	10	105.8	2741	141.8	3379.0	124.1	4546.0	171.0	2316.0	116.7	2947.0
2742	chr8	121590459	121592477	10	105.8	2742	172.7	2143.0	146.4	3187.0	144.5	3415.0	111.5	3272.0
2743	chr9	72437649	72439363	12	105.8	2743	111.0	5682.0	117.7	5030.0	113.0	5619.0	98.8	4228.0
2744	chr10	24710771	24712767	9	105.8	2744	141.0	3435.0	127.7	4266.0	133.4	4059.0	95.3	4555.0
2745	chr11	51583850	51586134	13	105.8	2745	138.5	3572.0	132.8	3953.0	138.3	3776.0	104.0	3770.0
2747	chr11	78343577	78346533	13	105.8	2747	83.4	8853.0	151.0	2982.0	138.9	3748.0	42.2	13838.0
2748	chr11	86755603	86758007	13	105.8	2748	226.9	1161.0	229.9	1122.0	215.5	1377.0	172.1	1248.0
2750	chr11	102405753	102408945	13	105.8	2750	206.1	1450.0	188.9	1784.0	170.4	2342.0	135.7	2094.0
2751	chr11	120821684	120824136	13	105.8	2751	117.6	5062.0	132.3	3968.0	158.7	2786.0	116.7	2957.0
2752	chr12	84217077	84218655	15	105.8	2752	227.8	1151.0	211.7	1367.0	159.3	2761.0	132.3	2222.0
2753	chr13	74316046	74318178	14	105.8	2753	144.3	3274.0	150.5	3005.0	128.4	4411.0	86.6	5459.0
2755	chr13	119461931	119464685	14	105.8	2755	157.7	2671.0	148.3	3105.0	135.2	3959.0	112.6	3208.0
2757	chr14	76503190	76505896	11	105.8	2757	151.0	2953.0	161.9	2540.0	155.6	2913.0	126.5	2442.0
2758	chr15	79326840	79328868	16	105.8	2758	147.7	3106.0	129.1	4179.0	137.1	3848.0	102.2	3939.0
2759	chr17	31058079	31059773	18	105.8	2759	317.0	564.0	271.9	752.0	245.7	996.0	213.7	760.0
2760	chr19	34474048	34475570	21	105.8	2760	177.7	2025.0	149.2	3074.0	186.5	1888.0	128.2	2385.0
2761	chr1	80212435	80215533	1	105.2	2761	80.1	9305.0	95.3	7362.0	112.4	5658.0	70.5	7608.0
2762	chr2	24975201	24976791	2	105.2	2762	291.2	688.0	251.4	917.0	169.2	2374.0	160.0	1443.0
2766	chr5	9100848	9103302	6	105.2	2766	113.5	5415.0	274.6	735.0	128.4	4390.0	115.0	3043.0
2768	chr5	139483186	139485234	6	105.2	2768	161.9	2503.0	138.2	3626.0	151.3	3106.0	99.9	4099.0
2769	chr6	47919587	47922379	7	105.2	2769	110.1	5749.0	147.8	3116.0	138.9	3738.0	130.0	2305.0
2771	chr7	4149220	4150634	8	105.2	2771	235.3	1080.0	234.9	1073.0	235.9	1099.0	184.3	1063.0
2773	chr7	132785762	132789558	8	105.2	2773	62.6	12251.0	42.0	16559.0	108.7	6032.0		
2774	chr8	91068904	91071982	10	105.2	2774	159.4	2598.0	86.7	8463.0	174.1	2231.0	56.6	10263.0
2775	chr8	105879758	105882640	10	105.2	2775	141.8	3380.0	125.9	4395.0	138.9	3743.0	99.9	4113.0
2776	chr8	126943782	126946704	10	105.2	2776	171.0	2200.0	188.4	1790.0	219.8	1312.0	105.1	3674.0
2782	chr13	23533563	23536077	14	105.2	2782	121.0	4769.0	129.6	4143.0	135.2	3957.0	91.8	4897.0
2784	chr15	79890351	79892869	16	105.2	2784	427.2	285.0	469.9	198.0	458.1	214.0	283.0	362.0
2785	chr16	20547020	20549028	17	105.2	2785	148.5	3063.0	145.1	3279.0	164.9	2548.0	104.6	3728.0
2786	chr18	32557272	32559124	20	105.2	2786	191.9	1700.0	203.5	1515.0	208.1	1491.0	146.1	1770.0
2788	chr19	5963187	5965283	21	105.2	2788	126.0	4385.0	128.2	4245.0	131.5	4215.0	127.7	2402.0
2789	chr19	24279189	24281291	21	105.2	2789	139.3	3547.0	153.7	2878.0	143.2	3513.0	124.2	2576.0
2791	chr1	153484642	153486938	1	104.6	2791	153.5	2830.0	172.9	2188.0	178.4	2095.0	139.8	1942.0
2793	chr3	30600020	30602640	4	104.6	2793	244.5	989.0	238.6	1036.0	153.1	3015.0	142.1	1874.0
2794	chr3	96555463	96557869	4	104.6	2794	152.7	2870.0	131.8	3979.0	574.2	118.0	495.6	75.0
2795	chr3	108570882	108573494	4	104.6	2795	116.8	5084.0	143.7	3336.0	143.2	3478.0	131.1	2260.0
2796	chr3	130727152	130729916	4	104.6	2796	119.3	4862.0	101.3	6692.0	117.3	5230.0	116.1	2977.0
2797	chr3	137917689	137919727	4	104.6	2797	106.8	6071.0	111.8	5609.0	116.7	5273.0	87.2	5359.0
2798	chr5	115631919	115633909	6	104.6	2798	134.3	3831.0	173.4	2177.0	196.3	1673.0	156.0	1530.0
2801	chr7	106438592	106441806	8	104.6	2801	140.2	3477.0	142.3	3406.0	163.6	2575.0	110.9	3309.0
2802	chr7	127023992	127025540	8	104.6	2802	148.5	3046.0	141.9	3427.0	153.7	2986.0	124.2	2555.0
2803	chr8	82772352	82775392	10	104.6	2803	97.6	7067.0	117.7	5027.0	119.2	5092.0	100.5	4055.0
2806	chr9	66590982	66592930	12	104.6	2806	313.7	578.0	170.2	2283.0	134.0	4021.0	110.9	3314.0
2807	chr10	78183797	78186319	9	104.6	2807	103.5	6437.0	118.6	4956.0	161.8	2654.0	115.0	3053.0
2808	chr10	127666931	127669495	9	104.6	2808	166.0	2346.0	214.9	1325.0	481.6	187.0	113.8	3124.0
2809	chr11	61650623	61653627	13	104.6	2809	588.2	112.0	688.4	67.0	706.4	68.0	699.5	18.0
2810	chr11	74828502	74831444	13	104.6	2810	337.1	491.0	309.3	557.0	313.7	586.0	120.1	2759.0
2811	chr11	75189352	75191458	13	104.6	2811	113.5	5449.0	117.2	5092.0	123.5	4746.0	82.0	6029.0
2813	chr14	20673247	20675795	11	104.6	2813	134.3	3851.0	140.5	3510.0	152.5	3062.0	116.1	3002.0
2814	chr16	4556434	4560006	17	104.6	2814	242.0	1015.0	225.8	1170.0	212.4	1427.0	145.6	1781.0
2815	chr16	14162380	14164552	17	104.6	2815	120.1	4847.0	124.5	4522.0	120.4	5005.0	103.4	3843.0
2817	chr18	24652802	24654578	20	104.6	2817	160.2	2581.0	146.4	3196.0	176.6	2170.0	104.0	3792.0
2818	chr18	42259882	42262724	20	104.6	2818	160.2	2582.0	148.7	3093.0	166.1	2508.0	117.8	2898.0
2821	chr19	4147449	4149583	21	104.6	2821	185.2	1845.0	141.0	3488.0	158.1	2820.0	119.0	2829.0
2824	chr1	155145917	155147701	1	104.1	2824	138.5	3549.0	156.5	2743.0	140.8	3628.0	97.0	4371.0
2825	chr1	165235922	165238236	1	104.1	2825	146.8	3115.0	146.9	3159.0	157.4	2826.0	120.1	2745.0
2826	chr1	171345460	171347784	1	104.1	2826	146.8	3116.0	162.4	2504.0	180.3	2029.0	143.3	1829.0
2828	chr1	184732592	184735368	1	104.1	2828	150.2	2962.0	156.5	2745.0	147.6	3258.0	107.4	3494.0
2830	chr2	167690339	167693037	2	104.1	2830			122.7	4621.0	167.9	2421.0	148.5	1708.0
2832	chr3	142764130	142767374	4	104.1	2832	168.5	2259.0	154.2	2832.0	168.6	2401.0	139.2	1967.0
2833	chr4	43576883	43578655	5	104.1	2833	222.8	1206.0	214.4	1326.0	246.4	985.0	106.3	3586.0
2834	chr4	57914687	57917257	5	104.1	2834	87.6	8248.0	119.5	4870.0	121.6	4870.0	102.8	3855.0
2835	chr4	108298512	108301172	5	104.1	2835	121.0	4734.0	150.5	2994.0	174.7	2207.0	124.2	2549.0
2836	chr4	116596347	116598329	5	104.1	2836	187.7	1787.0	158.3	2659.0	145.7	3345.0	98.2	4265.0
2839	chr4	155892798	155895092	5	104.1	2839	125.1	4407.0	105.4	6248.0	121.0	4930.0	86.6	5430.0
2840	chr5	8054644	8057106	6	104.1	2840	171.9	2163.0	148.7	3079.0	168.6	2403.0	119.0	2810.0
2843	chr7	3645995	3648035	8	104.1	2843	191.1	1710.0	129.1	4167.0	172.9	2271.0	138.6	1992.0
2844	chr7	13032863	13035493	8	104.1	2844	110.1	5752.0	236.3	1058.0	145.7	3348.0	220.7	692.0
2845	chr7	78896729	78899063	8	104.1	2845	136.8	3679.0	159.7	2619.0	191.4	1772.0	105.7	3624.0
2849	chr9	21236775	21238519	12	104.1	2849	267.0	828.0	273.7	739.0	248.8	970.0	160.0	1446.0
2850	chr9	35116721	35119053	12	104.1	2850	111.8	5587.0	345.3	435.0	195.1	1705.0	164.1	1374.0
2855	chr10	91168575	91171205	9	104.1	2855	135.2	3781.0	149.2	3064.0	174.7	2218.0	130.0	2312.0
2856	chr11	121227430	121229956	13	104.1	2856	133.5	3888.0	149.2	3070.0	161.2	2686.0	113.2	3165.0
2857	chr12	71011492	71014946	15	104.1	2857	152.7	2885.0	149.2	3071.0	177.8	2127.0	109.8	3397.0
2859	chr12	111574412	111576378	15	104.1	2859	135.2	3791.0	129.6	4142.0	134.0	4035.0	116.7	2959.0
2860	chr13	23585033	23587427	14	104.1	2860	139.3	3536.0	179.3	2003.0	142.6	3539.0	126.5	2440.0
2862	chr15	82014413	82016667	16	104.1	2862	141.8	3396.0	208.0	1433.0	161.2	2689.0	121.3	2714.0
2864	chr18	62546056	62549120	20	104.1	2864	114.3	5389.0	142.3	3416.0	138.3	3787.0	64.1	8806.0
2865	chr19	7216456	7219002	21	104.1	2865	99.3	6918.0	120.0	4862.0	112.4	5719.0	61.2	9342.0
2866	chr2	3423172	3425040	2	103.5	2866	133.5	3864.0	135.0	3812.0	138.9	3727.0	134.6	2119.0
2868	chr2	26930189	26932867	2	103.5	2868	75.1	10070.0	81.2	9214.0	80.9	9361.0	107.4	3495.0
2869	chr2	72474985	72477387	2	103.5	2869	137.7	3598.0	137.8	3649.0	153.1	3012.0	128.8	2334.0
2870	chr2	181863654	181865792	2	103.5	2870	171.9	2159.0	154.6	2811.0	156.2	2873.0	104.0	3743.0
2871	chr3	142496842	142499988	4	103.5	2871	250.3	940.0	223.5	1198.0	319.2	547.0	210.8	790.0
2872	chr4	44164869	44167369	5	103.5	2872	152.7	2872.0	109.9	5785.0	106.2	6255.0	144.4	1805.0
2874	chr5	30647209	30649639	6	103.5	2874	155.2	2760.0	143.2	3360.0	137.7	3800.0	103.4	3810.0
2875	chr5	108269303	108271053	6	103.5	2875	156.9	2696.0	194.8	1669.0	150.7	3134.0	116.7	2938.0
2876	chr6	49260986	49263638	7	103.5	2876	116.8	5091.0	192.1	1714.0	150.0	3165.0	123.0	2616.0
2879	chr8	31111038	31113466	10	103.5	2879	187.7	1791.0	170.6	2269.0	192.0	1765.0	120.7	2730.0
2881	chr9	66123624	66126276	12	103.5	2881	255.3	903.0	260.9	841.0	261.2	869.0	215.5	739.0
2882	chr9	92249174	92251986	12	103.5	2882	147.7	3089.0	141.0	3471.0	124.1	4689.0	109.8	3389.0
2883	chr9	113931371	113933627	12	103.5	2883	126.0	4363.0	131.8	3990.0	143.2	3494.0	131.1	2271.0
2884	chr10	80622995	80624373	9	103.5	2884	155.2	2779.0	146.9	3171.0	172.3	2285.0	105.1	3677.0
2886	chr11	70563477	70565211	13	103.5	2886	243.6	997.0	129.1	4174.0	137.7	3810.0	95.3	4559.0
2888	chr11	98357326	98359310	13	103.5	2888	136.0	3735.0	135.0	3824.0	186.5	1879.0	97.6	4348.0
2889	chr11	120490890	120492790	13	103.5	2889	118.5	4992.0	121.8	4710.0	125.3	4610.0	112.1	3235.0
2892	chr14	56574679	56577315	11	103.5	2892	146.0	3195.0	167.0	2374.0	143.2	3506.0	117.3	2919.0
2894	chr15	58415722	58418114	16	103.5	2894	36.7	18448.0	186.6	1823.0	157.4	2845.0	125.3	2500.0
2895	chr17	8370908	8373050	18	103.5	2895	108.5	5957.0	109.0	5906.0	126.0	4585.0	108.0	3485.0
2896	chr18	14679758	14682226	20	103.5	2896	138.5	3589.0	142.8	3398.0	147.0	3299.0	110.9	3334.0
2897	chr18	23752451	23754173	20	103.5	2897	231.1	1121.0	189.8	1767.0	179.7	2071.0	136.3	2084.0
2898	chr18	80713770	80716212	20	103.5	2898	91.8	7789.0	107.2	6084.0	148.8	3232.0	124.2	2574.0
2899	chr18	84684087	84686437	20	103.5	2899	135.2	3812.0	109.9	5823.0	133.4	4072.0	94.7	4626.0
2900	chr19	4756031	4758799	21	103.5	2900	157.7	2680.0	128.2	4244.0	168.6	2419.0	135.2	2117.0
2901	chr19	34606541	34608993	21	103.5	2901	249.5	948.0	190.2	1758.0	203.8	1547.0	71.6	7499.0
2902	chr19	42517771	42520741	21	103.5	2902	118.5	5015.0	149.6	3050.0	132.8	4132.0	119.6	2798.0
2904	chr1	58795465	58798125	1	102.9	2904	161.9	2494.0	180.7	1956.0	170.4	2328.0	147.9	1721.0
2908	chr3	37311760	37314720	4	102.9	2908	116.0	5164.0	113.1	5470.0	147.0	3282.0	113.8	3106.0
2909	chr3	87617569	87620057	4	102.9	2909	188.6	1764.0	156.5	2746.0	166.1	2496.0	104.0	3745.0
2911	chr3	96728086	96730134	4	102.9	2911	93.4	7510.0	131.8	3980.0	222.9	1276.0	149.6	1665.0
2912	chr3	108720211	108723011	4	102.9	2912	161.9	2499.0	119.5	4867.0	145.7	3343.0	96.5	4428.0
2914	chr4	147869269	147870989	5	102.9	2914	190.2	1725.0	170.2	2281.0	169.2	2377.0	150.8	1643.0
2915	chr5	108461687	108463291	6	102.9	2915	130.2	4065.0	190.2	1749.0	235.9	1097.0	139.2	1970.0
2916	chr5	122392255	122393659	6	102.9	2916	116.8	5088.0	131.4	4022.0	245.1	999.0	79.1	6360.0
2917	chr5	129884343	129887971	6	102.9	2917	87.6	8255.0	110.9	5706.0	101.3	6799.0	103.4	3814.0
2918	chr6	31399152	31400950	7	102.9	2918	110.1	5748.0	127.7	4256.0	127.2	4474.0	113.8	3118.0
2919	chr7	44996141	44998435	8	102.9	2919	216.9	1289.0	196.2	1640.0	191.4	1771.0	143.3	1837.0
2920	chr7	75456156	75458964	8	102.9	2920	97.6	7063.0	89.9	8063.0	88.3	8371.0	64.7	8634.0
2925	chr8	122574828	122577322	10	102.9	2925	124.3	4493.0	131.4	4030.0	156.8	2861.0	117.3	2911.0
2926	chr9	37656380	37658952	12	102.9	2926	143.5	3291.0	140.1	3530.0	143.9	3459.0	113.8	3122.0
2928	chr9	107541048	107543332	12	102.9	2928	145.2	3222.0	157.4	2711.0	150.0	3168.0	110.9	3315.0
2929	chr9	107554608	107556922	12	102.9	2929	123.5	4561.0	141.4	3450.0	146.3	3323.0	110.9	3316.0
2930	chr10	40256190	40259242	9	102.9	2930	181.0	1920.0	171.5	2238.0	161.2	2677.0	76.8	6681.0
2932	chr10	128230031	128232765	9	102.9	2932	139.3	3529.0	151.9	2939.0	142.6	3536.0	116.7	2953.0
2933	chr11	5442011	5444179	13	102.9	2933	140.2	3488.0	136.9	3719.0	122.9	4797.0	84.9	5645.0
2936	chr11	54065703	54069521	13	102.9	2936	128.5	4179.0	179.7	1978.0	163.0	2600.0	106.3	3603.0
2938	chr14	31494747	31496543	11	102.9	2938	236.9	1066.0	236.8	1052.0	261.8	868.0	123.0	2631.0
2939	chr14	56775219	56777829	11	102.9	2939	193.6	1673.0	193.4	1692.0	212.4	1426.0	112.6	3209.0
2940	chr15	82044768	82047594	16	102.9	2940	131.8	3998.0	157.4	2714.0	156.2	2886.0	143.8	1824.0
2941	chr19	24475881	24478291	21	102.9	2941	134.3	3859.0			135.2	3968.0	65.9	8499.0
2942	chr1	179516648	179518862	1	102.4	2942	152.7	2869.0	154.2	2829.0	138.3	3763.0	114.4	3066.0
2943	chr2	26963192	26965516	2	102.4	2943	143.5	3279.0	152.4	2913.0	181.5	1997.0	132.9	2179.0
2944	chr2	39001948	39004650	2	102.4	2944	151.8	2898.0	368.6	372.0	443.3	230.0	172.7	1231.0
2945	chr3	62504700	62507764	4	102.4	2945	125.1	4394.0	92.6	7689.0	97.6	7218.0	90.7	4974.0
2946	chr3	69316757	69318429	4	102.4	2946	150.2	2965.0	148.7	3077.0	141.4	3607.0	132.9	2183.0
2947	chr3	88324415	88326319	4	102.4	2947	159.4	2589.0	146.0	3205.0	129.7	4305.0	123.6	2581.0
2948	chr4	98924499	98926179	5	102.4	2948	127.7	4221.0	125.5	4433.0	137.1	3827.0	116.7	2936.0
2949	chr4	138249297	138252095	5	102.4	2949	143.5	3284.0	160.1	2606.0	149.4	3182.0	141.5	1896.0
2950	chr5	104020756	104022962	6	102.4	2950	197.7	1583.0	163.3	2480.0	208.7	1474.0	106.3	3588.0
2951	chr5	136116310	136118676	6	102.4	2951	139.3	3517.0	147.8	3114.0	148.2	3239.0	95.9	4491.0
2952	chr5	144255135	144256991	6	102.4	2952	140.2	3475.0	151.9	2933.0	141.4	3609.0	93.0	4756.0
2953	chr6	125164112	125165618	7	102.4	2953	226.9	1157.0	217.6	1272.0	211.8	1434.0	76.2	6753.0
2954	chr6	125492835	125495561	7	102.4	2954	146.0	3167.0	147.8	3117.0	150.7	3135.0	112.6	3190.0
2956	chr7	127587715	127590395	8	102.4	2956	141.0	3425.0	138.2	3629.0	170.4	2337.0	134.6	2126.0
2958	chr8	70790777	70792351	10	102.4	2958	221.9	1223.0	157.4	2710.0	184.0	1938.0	124.2	2558.0
2960	chr9	63601668	63604028	12	102.4	2960	131.0	4035.0	124.5	4516.0	103.7	6544.0	80.9	6150.0
2962	chr10	127162997	127165283	9	102.4	2962	60.9	12599.0	144.2	3314.0	132.8	4113.0	59.5	9645.0
2963	chr11	3449875	3453119	13	102.4	2963	138.5	3571.0	161.9	2531.0	166.1	2503.0	109.8	3394.0
2965	chr11	97742202	97744864	13	102.4	2965	149.3	3023.0	123.6	4585.0	138.9	3750.0	109.8	3396.0
2966	chr11	102228584	102230848	13	102.4	2966	136.8	3684.0	150.5	3003.0	127.2	4485.0	120.7	2736.0
2967	chr13	23430063	23432427	14	102.4	2967	196.9	1606.0	239.0	1034.0	259.3	887.0	161.7	1415.0
2968	chr13	81656782	81659188	14	102.4	2968	159.4	2605.0	129.6	4144.0	146.3	3331.0	119.0	2826.0
2971	chr14	20706571	20709589	11	102.4	2971	146.8	3143.0	141.4	3457.0	151.9	3093.0	110.9	3326.0
2973	chr14	105175005	105177053	11	102.4	2973	116.8	5130.0	178.4	2028.0	129.0	4371.0	122.5	2654.0
2975	chr15	73749003	73751305	16	102.4	2975	168.5	2273.0	172.9	2200.0	197.0	1668.0	156.0	1537.0
2976	chr15	76330821	76333343	16	102.4	2976	170.2	2226.0	151.0	2987.0	160.5	2709.0	115.0	3061.0
2977	chr15	82345701	82347321	16	102.4	2977	114.3	5376.0	109.0	5904.0	151.9	3099.0	115.0	3062.0
2978	chr16	17124205	17126135	17	102.4	2978	111.8	5620.0	118.6	4972.0	117.9	5215.0	95.9	4513.0
2980	chr17	33780220	33782186	18	102.4	2980	112.6	5538.0	119.1	4929.0	148.2	3254.0	108.6	3461.0
2981	chr17	36957561	36959591	18	102.4	2981	135.2	3807.0	140.5	3513.0	127.2	4492.0	109.8	3407.0
2982	chr18	6487682	6490160	20	102.4	2982	119.3	4915.0	151.5	2970.0	127.8	4460.0	109.2	3431.0
2983	chr1	94051813	94054169	1	101.8	2983	119.3	4858.0	102.6	6544.0	156.8	2853.0	243.2	529.0
2985	chr1	152902946	152904604	1	101.8	2985	176.0	2045.0	164.2	2439.0	138.3	3762.0	106.9	3529.0
2987	chr2	150569527	150572131	2	101.8	2987	116.8	5083.0	120.9	4768.0	133.4	4048.0	113.2	3146.0
2993	chr5	31526098	31528568	6	101.8	2993	146.0	3163.0	142.3	3403.0	161.8	2640.0	104.6	3710.0
2994	chr6	119480486	119483734	7	101.8	2994	192.7	1681.0	167.9	2351.0	171.0	2312.0	117.8	2881.0
2995	chr6	125214584	125217266	7	101.8	2995	138.5	3557.0	147.4	3143.0	129.7	4317.0	123.0	2617.0
2997	chr7	25752076	25753962	8	101.8	2997	138.5	3558.0	141.0	3470.0	152.5	3050.0	126.5	2433.0
2998	chr7	66059556	66062100	8	101.8	2998	171.9	2166.0	174.7	2125.0	154.4	2964.0	124.8	2521.0
2999	chr8	110918935	110921511	10	101.8	2999	111.0	5678.0	138.2	3633.0	142.6	3531.0	59.5	9627.0
3000	chr9	70653219	70656303	12	101.8	3000	127.7	4237.0	71.6	10642.0	114.8	5438.0	66.4	8342.0
3002	chr9	109072505	109075067	12	101.8	3002	164.4	2413.0	160.1	2609.0	139.5	3709.0	124.2	2560.0
3003	chr10	61450333	61453087	9	101.8	3003	124.3	4498.0	137.8	3662.0	160.5	2705.0	120.1	2756.0
3004	chr10	80116760	80118998	9	101.8	3004	155.2	2778.0	146.9	3170.0	174.7	2217.0	125.3	2492.0
3006	chr12	101080526	101082686	15	101.8	3006	118.5	4993.0	129.6	4141.0	150.7	3147.0	116.7	2958.0
3008	chr13	6547177	6549155	14	101.8	3008	123.5	4574.0	135.9	3780.0	139.5	3715.0	105.1	3683.0
3010	chr14	63122313	63123939	11	101.8	3010	171.9	2182.0	157.8	2692.0	121.0	4956.0	103.4	3838.0
3015	chr17	46702265	46705381	18	101.8	3015	157.7	2675.0	190.2	1755.0	204.4	1539.0	68.2	8078.0
3018	chr1	55027301	55029619	1	101.2	3018	145.2	3200.0	197.1	1615.0	190.2	1791.0	116.1	2971.0
3021	chr1	172125787	172127631	1	101.2	3021	106.8	6056.0	108.6	5913.0	97.6	7210.0	87.8	5298.0
3023	chr2	112454323	112457389	2	101.2	3023	126.0	4330.0	129.1	4155.0	118.6	5130.0	95.9	4479.0
3024	chr2	180708685	180710385	2	101.2	3024	138.5	3553.0	130.9	4044.0	109.9	5897.0	91.3	4913.0
3025	chr3	89996731	89999021	4	101.2	3025	125.1	4396.0	141.0	3465.0	131.5	4178.0	111.5	3256.0
3027	chr3	135824735	135827447	4	101.2	3027	161.0	2538.0	178.4	2024.0	166.7	2476.0	103.4	3803.0
3028	chr4	109281025	109284057	5	101.2	3028	118.5	4947.0	114.0	5379.0	99.4	6994.0	99.4	4151.0
3029	chr4	132273464	132275782	5	101.2	3029	143.5	3283.0	144.2	3304.0	165.5	2515.0	119.6	2773.0
3030	chr4	138433628	138436292	5	101.2	3030	90.9	7822.0	104.9	6300.0	117.9	5179.0	88.4	5232.0
3032	chr5	105237997	105240963	6	101.2	3032	107.6	6002.0	122.7	4631.0	118.6	5141.0	82.0	5998.0
3033	chr5	114688460	114690598	6	101.2	3033	172.7	2139.0	157.4	2707.0	180.9	2014.0	142.1	1876.0
3035	chr7	58658832	58661356	8	101.2	3035	161.0	2541.0	166.1	2392.0	137.7	3806.0	114.4	3079.0
3036	chr8	105346241	105349069	10	101.2	3036	204.4	1482.0	205.7	1476.0	188.9	1825.0	156.0	1531.0
3038	chr10	80319216	80321898	9	101.2	3038	137.7	3636.0	144.2	3312.0	217.3	1354.0	168.1	1301.0
3040	chr11	51263580	51265104	13	101.2	3040	122.6	4634.0	121.8	4705.0	149.4	3195.0	110.3	3360.0
3041	chr11	103411762	103413844	13	101.2	3041	145.2	3226.0	125.9	4404.0	132.8	4116.0	58.9	9783.0
